label,path
human,C:\Pawel\Datasets\human2simpson\human\Alessandro_Nesta\Alessandro_Nesta_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexander_Downer\Alexander_Downer_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexander_Downer\Alexander_Downer_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexander_Downer\Alexander_Downer_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexander_Downer\Alexander_Downer_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexander_Losyukov\Alexander_Losyukov_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexander_Losyukov\Alexander_Losyukov_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexander_Losyukov\Alexander_Losyukov_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexander_Losyukov\Alexander_Losyukov_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexander_Lukashenko\Alexander_Lukashenko_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexander_Payne\Alexander_Payne_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexander_Rumyantsev\Alexander_Rumyantsev_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexander_Rumyantsev\Alexander_Rumyantsev_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexandra_Jackson\Alexandra_Jackson_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexandra_Pelosi\Alexandra_Pelosi_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexandra_Rozovskaya\Alexandra_Rozovskaya_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexandra_Spann\Alexandra_Spann_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexandra_Stevenson\Alexandra_Stevenson_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexandra_Stevenson\Alexandra_Stevenson_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexandra_Stevenson\Alexandra_Stevenson_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexandra_Vodjanikova\Alexandra_Vodjanikova_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexandra_Vodjanikova\Alexandra_Vodjanikova_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexandre_Daigle\Alexandre_Daigle_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexandre_Despatie\Alexandre_Despatie_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexandre_Herchcovitch\Alexandre_Herchcovitch_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexandre_Vinokourov\Alexandre_Vinokourov_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexa_Loren\Alexa_Loren_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexa_Vega\Alexa_Vega_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexis_Bledel\Alexis_Bledel_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alexis_Dennisoff\Alexis_Dennisoff_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alex_Barros\Alex_Barros_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alex_Barros\Alex_Barros_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alex_Cabrera\Alex_Cabrera_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alex_Cejka\Alex_Cejka_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alex_Corretja\Alex_Corretja_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alex_Ferguson\Alex_Ferguson_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alex_Gonzalez\Alex_Gonzalez_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alex_Holmes\Alex_Holmes_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alex_King\Alex_King_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alex_Penelas\Alex_Penelas_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alex_Penelas\Alex_Penelas_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alex_Popov\Alex_Popov_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alex_Sink\Alex_Sink_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alex_Sink\Alex_Sink_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alex_Sink\Alex_Sink_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alex_Wallau\Alex_Wallau_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alex_Zanardi\Alex_Zanardi_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alfonso_Cuaron\Alfonso_Cuaron_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alfonso_Portillo\Alfonso_Portillo_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alfonso_Soriano\Alfonso_Soriano_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alfredo_di_Stefano\Alfredo_di_Stefano_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alfredo_Moreno\Alfredo_Moreno_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alfredo_Pena\Alfredo_Pena_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alfred_Ford\Alfred_Ford_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alfred_Sant\Alfred_Sant_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alice_Fisher\Alice_Fisher_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alice_Fisher\Alice_Fisher_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alicia_Hollowell\Alicia_Hollowell_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alicia_Keys\Alicia_Keys_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alicia_Molik\Alicia_Molik_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alicia_Silverstone\Alicia_Silverstone_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alicia_Silverstone\Alicia_Silverstone_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alicia_Witt\Alicia_Witt_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alimzhan_Tokhtakhounov\Alimzhan_Tokhtakhounov_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alimzhan_Tokhtakhounov\Alimzhan_Tokhtakhounov_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alina_Kabaeva\Alina_Kabaeva_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Aline_Chretien\Aline_Chretien_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alisha_Richman\Alisha_Richman_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alison_Krauss\Alison_Krauss_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alison_Lohman\Alison_Lohman_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alison_Lohman\Alison_Lohman_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alistair_MacDonald\Alistair_MacDonald_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Abbas\Ali_Abbas_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Abbas\Ali_Abbas_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Abdullah_Saleh\Ali_Abdullah_Saleh_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Adbul_Karim_Madani\Ali_Adbul_Karim_Madani_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Ahmeti\Ali_Ahmeti_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Bin_Hussein\Ali_Bin_Hussein_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Fallahian\Ali_Fallahian_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Hammoud\Ali_Hammoud_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Khamenei\Ali_Khamenei_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Khamenei\Ali_Khamenei_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Khamenei\Ali_Khamenei_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Mohammed_Maher\Ali_Mohammed_Maher_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Naimi\Ali_Naimi_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Naimi\Ali_Naimi_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Naimi\Ali_Naimi_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Naimi\Ali_Naimi_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Naimi\Ali_Naimi_0005.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Naimi\Ali_Naimi_0006.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Naimi\Ali_Naimi_0007.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ali_Naimi\Ali_Naimi_0008.jpg
human,C:\Pawel\Datasets\human2simpson\human\Allan_Houston\Allan_Houston_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Allan_Kemakeza\Allan_Kemakeza_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Allan_Wagner\Allan_Wagner_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Allen_Iverson\Allen_Iverson_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Allen_Iverson\Allen_Iverson_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Allen_Rock\Allen_Rock_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Allison_Janney\Allison_Janney_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Allison_Janney\Allison_Janney_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Allison_Searing\Allison_Searing_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Allyson_Felix\Allyson_Felix_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Allyson_Felix\Allyson_Felix_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Allyson_Felix\Allyson_Felix_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Allyson_Felix\Allyson_Felix_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Allyson_Felix\Allyson_Felix_0005.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ally_Sheedy\Ally_Sheedy_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alma_Powell\Alma_Powell_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Almeida_Baptista\Almeida_Baptista_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alonzo_Mourning\Alonzo_Mourning_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Noboa\Alvaro_Noboa_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Noboa\Alvaro_Noboa_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Noboa\Alvaro_Noboa_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Silva_Calderon\Alvaro_Silva_Calderon_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Silva_Calderon\Alvaro_Silva_Calderon_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Silva_Calderon\Alvaro_Silva_Calderon_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Silva_Calderon\Alvaro_Silva_Calderon_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0005.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0006.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0007.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0008.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0009.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0010.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0011.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0012.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0013.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0014.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0015.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0016.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0017.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0018.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0019.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0020.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0021.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0022.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0023.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0024.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0025.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0026.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0027.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0028.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0029.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0030.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0031.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0032.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0033.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0034.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alvaro_Uribe\Alvaro_Uribe_0035.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alyse_Beaupre\Alyse_Beaupre_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Alyson_Hannigan\Alyson_Hannigan_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Aly_Wagner\Aly_Wagner_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Cardenas\Al_Cardenas_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Davis\Al_Davis_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Davis\Al_Davis_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Gore\Al_Gore_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Gore\Al_Gore_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Gore\Al_Gore_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Gore\Al_Gore_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Gore\Al_Gore_0005.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Gore\Al_Gore_0006.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Gore\Al_Gore_0007.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Gore\Al_Gore_0008.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Leiter\Al_Leiter_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Pacino\Al_Pacino_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Pacino\Al_Pacino_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Pacino\Al_Pacino_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Sharpton\Al_Sharpton_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Sharpton\Al_Sharpton_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Sharpton\Al_Sharpton_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Sharpton\Al_Sharpton_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Sharpton\Al_Sharpton_0005.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Sharpton\Al_Sharpton_0006.jpg
human,C:\Pawel\Datasets\human2simpson\human\Al_Sharpton\Al_Sharpton_0007.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amanda_Beard\Amanda_Beard_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amanda_Beard\Amanda_Beard_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amanda_Bynes\Amanda_Bynes_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amanda_Bynes\Amanda_Bynes_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amanda_Bynes\Amanda_Bynes_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amanda_Bynes\Amanda_Bynes_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amanda_Coetzer\Amanda_Coetzer_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amanda_Coetzer\Amanda_Coetzer_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amanda_Marsh\Amanda_Marsh_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amanda_Plumer\Amanda_Plumer_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amber_Frey\Amber_Frey_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amber_Tamblyn\Amber_Tamblyn_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amber_Tamblyn\Amber_Tamblyn_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ambrose_Lee\Ambrose_Lee_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelia_Vega\Amelia_Vega_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelia_Vega\Amelia_Vega_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelia_Vega\Amelia_Vega_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelia_Vega\Amelia_Vega_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelia_Vega\Amelia_Vega_0005.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelia_Vega\Amelia_Vega_0006.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelia_Vega\Amelia_Vega_0007.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0005.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0006.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0007.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0008.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0009.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0010.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0011.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0012.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0013.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0014.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0015.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0016.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0017.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0018.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0019.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0020.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amelie_Mauresmo\Amelie_Mauresmo_0021.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amer_al-Saadi\Amer_al-Saadi_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amer_al-Saadi\Amer_al-Saadi_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amer_al-Saadi\Amer_al-Saadi_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amer_al-Saadi\Amer_al-Saadi_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amporn_Falise\Amporn_Falise_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amram_Mitzna\Amram_Mitzna_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amram_Mitzna\Amram_Mitzna_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amr_Moussa\Amr_Moussa_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amy_Brenneman\Amy_Brenneman_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amy_Cotton\Amy_Cotton_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amy_Gale\Amy_Gale_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amy_Pascal\Amy_Pascal_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amy_Redford\Amy_Redford_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amy_Smart\Amy_Smart_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Amy_Yasbeck\Amy_Yasbeck_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Anastasia_Kelesidou\Anastasia_Kelesidou_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Anastasia_Myskina\Anastasia_Myskina_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Anastasia_Myskina\Anastasia_Myskina_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Anastasia_Myskina\Anastasia_Myskina_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Anatoliy_Kinakh\Anatoliy_Kinakh_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ana_Claudia_Talancon\Ana_Claudia_Talancon_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ana_Guevara\Ana_Guevara_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ana_Guevara\Ana_Guevara_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ana_Guevara\Ana_Guevara_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ana_Guevara\Ana_Guevara_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ana_Guevara\Ana_Guevara_0005.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ana_Guevara\Ana_Guevara_0006.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ana_Guevara\Ana_Guevara_0007.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ana_Isabel_Sanchez\Ana_Isabel_Sanchez_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ana_Palacio\Ana_Palacio_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ana_Palacio\Ana_Palacio_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ana_Palacio\Ana_Palacio_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ana_Palacio\Ana_Palacio_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ana_Palacio\Ana_Palacio_0005.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ana_Palacio\Ana_Palacio_0006.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ana_Palacio\Ana_Palacio_0007.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ana_Palacio\Ana_Palacio_0008.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ana_Paula_Gerard\Ana_Paula_Gerard_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Ana_Sebastiao\Ana_Sebastiao_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Anderson_Varejao\Anderson_Varejao_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Anders_Ebbeson\Anders_Ebbeson_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Anders_Ebbeson\Anders_Ebbeson_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Anders_Ebbeson\Anders_Ebbeson_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Anders_Fogh_Rasmussen\Anders_Fogh_Rasmussen_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Anders_Fogh_Rasmussen\Anders_Fogh_Rasmussen_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Anders_Fogh_Rasmussen\Anders_Fogh_Rasmussen_0003.jpg
human,C:\Pawel\Datasets\human2simpson\human\Anders_Fogh_Rasmussen\Anders_Fogh_Rasmussen_0004.jpg
human,C:\Pawel\Datasets\human2simpson\human\Andreas_Vinciguerra\Andreas_Vinciguerra_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Andrea_Bocelli\Andrea_Bocelli_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Andrea_De_Cruz\Andrea_De_Cruz_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Andrea_Kiser\Andrea_Kiser_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Andrea_Yates\Andrea_Yates_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Andrei_Konchalovsky\Andrei_Konchalovsky_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Andrei_Mikhnevich\Andrei_Mikhnevich_0001.jpg
human,C:\Pawel\Datasets\human2simpson\human\Andrei_Mikhnevich\Andrei_Mikhnevich_0002.jpg
human,C:\Pawel\Datasets\human2simpson\human\Andrei_Nikolishin\Andrei_Nikolishin_0001.jpg
